state,district,year,season,crop,production_tonnes,rainfall_mm
Chhattisgarh,DANTEWADA,2010,Kharif,Small millets,9144.0,1306.6
Chhattisgarh,DANTEWADA,2010,Kharif,Soyabean,17.0,1306.6
Chhattisgarh,DANTEWADA,2010,Kharif,Urad,393.0,1306.6
Chhattisgarh,DANTEWADA,2010,Rabi,Gram,4.0,1306.6
Chhattisgarh,DANTEWADA,2010,Rabi,Horse-gram,0.0,1306.6
Chhattisgarh,DANTEWADA,2010,Rabi,Moong(Green Gram),67.0,1306.6
Chhattisgarh,DANTEWADA,2010,Rabi,Other  Rabi pulses,0.0,1306.6
Chhattisgarh,DANTEWADA,2010,Rabi,Rapeseed &Mustard,467.0,1306.6
Chhattisgarh,DANTEWADA,2010,Rabi,Urad,0.0,1306.6
Chhattisgarh,DANTEWADA,2010,Rabi,Wheat,7.0,1306.6
Chhattisgarh,DANTEWADA,2010,Whole Year,Banana,2597.0,1306.6
Chhattisgarh,DANTEWADA,2010,Whole Year,Coriander,1.0,1306.6
Chhattisgarh,DANTEWADA,2010,Whole Year,Dry chillies,45.0,1306.6
Chhattisgarh,DANTEWADA,2010,Whole Year,Dry ginger,3.0,1306.6
Chhattisgarh,DANTEWADA,2010,Whole Year,Potato,54.0,1306.6
Chhattisgarh,DANTEWADA,2010,Whole Year,Sannhamp,6.0,1306.6
Chhattisgarh,DANTEWADA,2010,Whole Year,Sugarcane,28.0,1306.6
Chhattisgarh,DANTEWADA,2010,Whole Year,Sweet potato,466.0,1306.6
Chhattisgarh,DANTEWADA,2010,Whole Year,Turmeric,35.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Arhar/Tur,20.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Castor seed,1.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Groundnut,35.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Horse-gram,37.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Jowar,32.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Maize,653.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Mesta,98.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Moong(Green Gram),26.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Niger seed,6.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Other Kharif pulses,48.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Ragi,17.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Rice,395133.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Sesamum,38.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Small millets,11.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Sunflower,16.0,1306.6
Chhattisgarh,DHAMTARI,2010,Kharif,Urad,7.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Gram,6286.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Horse-gram,19.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Khesari,13738.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Linseed,663.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Masoor,169.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Moong(Green Gram),82.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Other  Rabi pulses,46.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Peas & beans (Pulses),425.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Rapeseed &Mustard,1086.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Safflower,13.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Urad,135.0,1306.6
Chhattisgarh,DHAMTARI,2010,Rabi,Wheat,1708.0,1306.6
Chhattisgarh,DHAMTARI,2010,Whole Year,Banana,645.0,1306.6
Chhattisgarh,DHAMTARI,2010,Whole Year,Coriander,92.0,1306.6
Chhattisgarh,DHAMTARI,2010,Whole Year,Dry chillies,140.0,1306.6
Chhattisgarh,DHAMTARI,2010,Whole Year,Dry ginger,2.0,1306.6
Chhattisgarh,DHAMTARI,2010,Whole Year,Garlic,3.0,1306.6
Chhattisgarh,DHAMTARI,2010,Whole Year,Onion,303.0,1306.6
Chhattisgarh,DHAMTARI,2010,Whole Year,Potato,39.0,1306.6
Chhattisgarh,DHAMTARI,2010,Whole Year,Sannhamp,0.0,1306.6
Chhattisgarh,DHAMTARI,2010,Whole Year,Sugarcane,32.0,1306.6
Chhattisgarh,DHAMTARI,2010,Whole Year,Sweet potato,241.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Arhar/Tur,2792.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Castor seed,1.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Groundnut,556.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Horse-gram,85.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Jowar,76.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Maize,485.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Mesta,77.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Moong(Green Gram),50.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Rice,844764.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Sesamum,260.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Small millets,493.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Soyabean,39291.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Sunflower,84.0,1306.6
Chhattisgarh,DURG,2010,Kharif,Urad,573.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Barley,37.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Gram,96159.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Horse-gram,62.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Khesari,56041.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Linseed,1530.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Masoor,1747.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Moong(Green Gram),70.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Peas & beans (Pulses),299.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Rapeseed &Mustard,795.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Safflower,40.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Urad,349.0,1306.6
Chhattisgarh,DURG,2010,Rabi,Wheat,26725.0,1306.6
Chhattisgarh,DURG,2010,Whole Year,Banana,4319.0,1306.6
Chhattisgarh,DURG,2010,Whole Year,Coriander,179.0,1306.6
Chhattisgarh,DURG,2010,Whole Year,Dry chillies,91.0,1306.6
Chhattisgarh,DURG,2010,Whole Year,Dry ginger,22.0,1306.6
Chhattisgarh,DURG,2010,Whole Year,Garlic,39.0,1306.6
Chhattisgarh,DURG,2010,Whole Year,Onion,685.0,1306.6
Chhattisgarh,DURG,2010,Whole Year,Potato,13.0,1306.6
Chhattisgarh,DURG,2010,Whole Year,Sannhamp,17.0,1306.6
Chhattisgarh,DURG,2010,Whole Year,Sugarcane,4334.0,1306.6
Chhattisgarh,DURG,2010,Whole Year,Sweet potato,354.0,1306.6
Chhattisgarh,DURG,2010,Whole Year,Turmeric,29.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Arhar/Tur,551.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Castor seed,4.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Groundnut,1413.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Horse-gram,58.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Jute,0.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Maize,687.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Moong(Green Gram),55.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Other Kharif pulses,87.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Rice,659384.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Sesamum,302.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Small millets,6.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Soyabean,76.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Sunflower,156.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif,Urad,377.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Gram,160.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Horse-gram,10.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Khesari,16548.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Linseed,658.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Masoor,8.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Moong(Green Gram),28.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Other  Rabi pulses,97.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Peas & beans (Pulses),72.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Rapeseed &Mustard,531.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Safflower,5.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Urad,30.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi,Wheat,4033.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year,Banana,517.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year,Coriander,22.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year,Dry chillies,265.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year,Dry ginger,5.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year,Garlic,56.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year,Onion,2277.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year,Potato,1555.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year,Sannhamp,1.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year,Sugarcane,114.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year,Sweet potato,151.0,1306.6
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year,Turmeric,6.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Arhar/Tur,1974.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Bajra,7.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Groundnut,6313.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Horse-gram,963.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Jowar,169.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Maize,10002.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Mesta,25.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Moong(Green Gram),10.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Niger seed,3359.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Other Kharif pulses,89.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Ragi,85.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Rice,247335.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Sesamum,100.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Small millets,942.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Soyabean,175.0,1306.6
Chhattisgarh,JASHPUR,2010,Kharif,Urad,5021.0,1306.6
Chhattisgarh,JASHPUR,2010,Rabi,Barley,9.0,1306.6
Chhattisgarh,JASHPUR,2010,Rabi,Gram,1118.0,1306.6
Chhattisgarh,JASHPUR,2010,Rabi,Khesari,171.0,1306.6
Chhattisgarh,JASHPUR,2010,Rabi,Linseed,275.0,1306.6
Chhattisgarh,JASHPUR,2010,Rabi,Masoor,135.0,1306.6
Chhattisgarh,JASHPUR,2010,Rabi,Other  Rabi pulses,25.0,1306.6
Chhattisgarh,JASHPUR,2010,Rabi,Peas & beans (Pulses),290.0,1306.6
Chhattisgarh,JASHPUR,2010,Rabi,Rapeseed &Mustard,1815.0,1306.6
Chhattisgarh,JASHPUR,2010,Rabi,Wheat,1773.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Banana,747.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Coriander,8.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Dry chillies,130.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Dry ginger,10.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Garlic,396.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Onion,3463.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Potato,10623.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Sannhamp,31.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Sugarcane,128.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Sweet potato,2208.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Tobacco,0.0,1306.6
Chhattisgarh,JASHPUR,2010,Whole Year,Turmeric,46.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Arhar/Tur,1935.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Bajra,5.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Groundnut,322.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Jowar,364.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Maize,3982.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Moong(Green Gram),3.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Niger seed,70.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Other Kharif pulses,2.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Rice,151006.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Sesamum,190.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Small millets,2515.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Soyabean,41602.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Sunflower,5.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Kharif,Urad,844.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Rabi,Gram,58300.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Rabi,Khesari,2940.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Rabi,Linseed,206.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Rabi,Masoor,732.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Rabi,Moong(Green Gram),1.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Rabi,Other  Rabi pulses,2.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Rabi,Peas & beans (Pulses),147.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Rabi,Rapeseed &Mustard,769.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Rabi,Urad,30.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Rabi,Wheat,6895.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Whole Year,Coriander,22.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Whole Year,Dry chillies,124.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Whole Year,Dry ginger,9.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Whole Year,Garlic,14.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Whole Year,Onion,917.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Whole Year,Potato,435.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Whole Year,Sannhamp,0.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Whole Year,Sugarcane,6261.0,1306.6
Chhattisgarh,KABIRDHAM,2010,Whole Year,Sweet potato,330.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Arhar/Tur,354.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Horse-gram,2456.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Jowar,550.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Maize,18868.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Mesta,3.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Moong(Green Gram),418.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Niger seed,95.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Other Kharif pulses,51.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Ragi,393.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Rice,385716.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Sesamum,360.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Small millets,5038.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Sunflower,7.0,1306.6
Chhattisgarh,KANKER,2010,Kharif,Urad,2220.0,1306.6
Chhattisgarh,KANKER,2010,Rabi,Gram,848.0,1306.6
Chhattisgarh,KANKER,2010,Rabi,Horse-gram,1.0,1306.6
Chhattisgarh,KANKER,2010,Rabi,Khesari,1449.0,1306.6
Chhattisgarh,KANKER,2010,Rabi,Linseed,314.0,1306.6
Chhattisgarh,KANKER,2010,Rabi,Masoor,23.0,1306.6
Chhattisgarh,KANKER,2010,Rabi,Moong(Green Gram),18.0,1306.6
Chhattisgarh,KANKER,2010,Rabi,Other  Rabi pulses,2.0,1306.6
Chhattisgarh,KANKER,2010,Rabi,Peas & beans (Pulses),516.0,1306.6
Chhattisgarh,KANKER,2010,Rabi,Rapeseed &Mustard,560.0,1306.6
Chhattisgarh,KANKER,2010,Rabi,Urad,16.0,1306.6
Chhattisgarh,KANKER,2010,Rabi,Wheat,1428.0,1306.6
Chhattisgarh,KANKER,2010,Whole Year,Banana,326.0,1306.6
Chhattisgarh,KANKER,2010,Whole Year,Coriander,27.0,1306.6
Chhattisgarh,KANKER,2010,Whole Year,Dry chillies,109.0,1306.6
Chhattisgarh,KANKER,2010,Whole Year,Dry ginger,24.0,1306.6
Chhattisgarh,KANKER,2010,Whole Year,Garlic,63.0,1306.6
Chhattisgarh,KANKER,2010,Whole Year,Onion,468.0,1306.6
Chhattisgarh,KANKER,2010,Whole Year,Potato,153.0,1306.6
Chhattisgarh,KANKER,2010,Whole Year,Sannhamp,36.0,1306.6
Chhattisgarh,KANKER,2010,Whole Year,Sugarcane,8.0,1306.6
Chhattisgarh,KANKER,2010,Whole Year,Sweet potato,604.0,1306.6
Chhattisgarh,KANKER,2010,Whole Year,Turmeric,11.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Arhar/Tur,650.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Bajra,4.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Groundnut,360.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Horse-gram,1633.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Jowar,484.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Jute,0.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Maize,6860.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Mesta,99.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Moong(Green Gram),19.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Niger seed,99.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Other Kharif pulses,276.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Rice,130510.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Sesamum,456.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Small millets,508.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Soyabean,2.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Sunflower,3.0,1306.6
Chhattisgarh,KORBA,2010,Kharif,Urad,1009.0,1306.6
Chhattisgarh,KORBA,2010,Rabi,Barley,121.0,1306.6
Chhattisgarh,KORBA,2010,Rabi,Gram,295.0,1306.6
Chhattisgarh,KORBA,2010,Rabi,Khesari,2001.0,1306.6
Chhattisgarh,KORBA,2010,Rabi,Linseed,352.0,1306.6
Chhattisgarh,KORBA,2010,Rabi,Masoor,13.0,1306.6
Chhattisgarh,KORBA,2010,Rabi,Moong(Green Gram),1.0,1306.6
Chhattisgarh,KORBA,2010,Rabi,Other  Rabi pulses,23.0,1306.6
Chhattisgarh,KORBA,2010,Rabi,Peas & beans (Pulses),66.0,1306.6
Chhattisgarh,KORBA,2010,Rabi,Rapeseed &Mustard,811.0,1306.6
Chhattisgarh,KORBA,2010,Rabi,Urad,1.0,1306.6
Chhattisgarh,KORBA,2010,Rabi,Wheat,667.0,1306.6
Chhattisgarh,KORBA,2010,Whole Year,Coriander,3.0,1306.6
Chhattisgarh,KORBA,2010,Whole Year,Dry chillies,59.0,1306.6
Chhattisgarh,KORBA,2010,Whole Year,Dry ginger,10.0,1306.6
Chhattisgarh,KORBA,2010,Whole Year,Garlic,44.0,1306.6
Chhattisgarh,KORBA,2010,Whole Year,Onion,875.0,1306.6
Chhattisgarh,KORBA,2010,Whole Year,Potato,923.0,1306.6
Chhattisgarh,KORBA,2010,Whole Year,Sannhamp,0.0,1306.6
Chhattisgarh,KORBA,2010,Whole Year,Sugarcane,12.0,1306.6
Chhattisgarh,KORBA,2010,Whole Year,Sweet potato,438.0,1306.6
Chhattisgarh,KORBA,2010,Whole Year,Turmeric,4.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Arhar/Tur,1683.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Groundnut,176.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Horse-gram,453.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Jowar,494.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Maize,13334.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Mesta,320.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Moong(Green Gram),2.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Niger seed,364.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Other Kharif pulses,0.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Ragi,1.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Rice,73896.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Sesamum,340.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Small millets,1903.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Soyabean,0.0,1306.6
Chhattisgarh,KOREA,2010,Kharif,Urad,683.0,1306.6
Chhattisgarh,KOREA,2010,Rabi,Barley,67.0,1306.6
Chhattisgarh,KOREA,2010,Rabi,Gram,333.0,1306.6
Chhattisgarh,KOREA,2010,Rabi,Khesari,191.0,1306.6
Chhattisgarh,KOREA,2010,Rabi,Linseed,298.0,1306.6
Chhattisgarh,KOREA,2010,Rabi,Masoor,35.0,1306.6
Chhattisgarh,KOREA,2010,Rabi,Other  Rabi pulses,0.0,1306.6
Chhattisgarh,KOREA,2010,Rabi,Peas & beans (Pulses),72.0,1306.6
Chhattisgarh,KOREA,2010,Rabi,Rapeseed &Mustard,1356.0,1306.6
Chhattisgarh,KOREA,2010,Rabi,Wheat,3346.0,1306.6
Chhattisgarh,KOREA,2010,Whole Year,Coriander,7.0,1306.6
Chhattisgarh,KOREA,2010,Whole Year,Dry chillies,33.0,1306.6
Chhattisgarh,KOREA,2010,Whole Year,Dry ginger,21.0,1306.6
Chhattisgarh,KOREA,2010,Whole Year,Garlic,105.0,1306.6
Chhattisgarh,KOREA,2010,Whole Year,Onion,434.0,1306.6
Chhattisgarh,KOREA,2010,Whole Year,Potato,2772.0,1306.6
Chhattisgarh,KOREA,2010,Whole Year,Sannhamp,14.0,1306.6
Chhattisgarh,KOREA,2010,Whole Year,Sugarcane,3.0,1306.6
Chhattisgarh,KOREA,2010,Whole Year,Sweet potato,434.0,1306.6
Chhattisgarh,KOREA,2010,Whole Year,Turmeric,15.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Arhar/Tur,209.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Groundnut,7027.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Horse-gram,30.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Jowar,53.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Jute,0.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Maize,177.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Mesta,82.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Moong(Green Gram),732.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Other Kharif pulses,35.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Rice,486688.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Sesamum,223.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Small millets,24.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Sunflower,170.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Kharif,Urad,2568.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Rabi,Gram,163.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Rabi,Horse-gram,2.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Rabi,Khesari,3060.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Rabi,Linseed,41.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Rabi,Masoor,3.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Rabi,Moong(Green Gram),70.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Rabi,Other  Rabi pulses,13.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Rabi,Peas & beans (Pulses),98.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Rabi,Rapeseed &Mustard,52.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Rabi,Urad,4.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Rabi,Wheat,2149.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Whole Year,Banana,132.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Whole Year,Coriander,19.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Whole Year,Dry chillies,155.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Whole Year,Garlic,19.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Whole Year,Onion,42.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Whole Year,Potato,735.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Whole Year,Sannhamp,48.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Whole Year,Sugarcane,39.0,1306.6
Chhattisgarh,MAHASAMUND,2010,Whole Year,Turmeric,4.0,1306.6
Chhattisgarh,NARAYANPUR,2010,Kharif,Arhar/Tur,69.0,1306.6
Chhattisgarh,NARAYANPUR,2010,Kharif,Horse-gram,1176.0,1306.6
Chhattisgarh,NARAYANPUR,2010,Kharif,Jowar,9.0,1306.6
Chhattisgarh,NARAYANPUR,2010,Kharif,Maize,6525.0,1306.6
